no,plate_identifier,Inner.Core.Sample.ID,Sample.Mass.Added.to.Tube..mg.,Date.Weighed,Name.of.Weigher,Notes,Sample.Archived,Sample.Notes,Extraction.Plate.ID,Plate.Well.No.,Plate.Position,Blank.Well.,Sample.Added.to.Extraction.Plate,Name.of.Person.Adding.to.Plate,Date.Plate.Extracted,species,core_type,material,lab_id,�..Well,Sample.description.1,Sample.description.2,Sample.description.3,Sample.description.4,Target,Conc.copies.µL.,Molecular.Weight.pg.µL.,Status,Status.Reason,Experiment,SampleType,TargetType,Supermix,DyeName.s.,Copies.20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted.Droplets,Positives,Negatives
1402,4F12,"BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,7/21/22,Qespi ,,x,,Plate 4,94,F12,,8/9/22,Cade,8/9/22,BEAL,Inner,Wood,32c,F12,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.229989588,0,15327,0,15327
1404,4F12,"BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,7/21/22,Qespi ,,x,,Plate 4,94,F12,,8/9/22,Cade,8/9/22,BEAL,Inner,Wood,32c,F12,Plate 4,,NA,loose,mmox,0.92145735,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,18.42914772,NA,NA,1.550997257,0.490970135,15327,12,15315
1405,4F12,"BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,7/21/22,Qespi ,,x,,Plate 4,94,F12,,8/9/22,Cade,8/9/22,BEAL,Inner,Wood,32c,F12,Plate 4,,NA,strict,pmoa,0.151930079,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.038601637,NA,NA,0.48670131,0.023016145,15488,2,15486
1406,4F12,"BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,7/21/22,Qespi ,,x,,Plate 4,94,F12,,8/9/22,Cade,8/9/22,BEAL,Inner,Wood,32c,F12,Plate 4,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.184091389,0,19148,0,19148
1407,4F12,"BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,7/21/22,Qespi ,,x,,Plate 4,94,F12,,8/9/22,Cade,8/9/22,BEAL,Inner,Wood,32c,F12,Plate 4,,NA,loose,mcra_probe,0.223415852,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.468317032,NA,NA,0.592219234,0.05302019,15799,3,15796
1410,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,strict,pmoa,12.13164806,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,242.6329651,NA,NA,14.09447289,10.17209339,14329,147,14182
1412,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,loose,mcra_probe,0.175435528,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.508710623,NA,NA,0.562012315,0.0265768,13413,2,13411
1413,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,strict,mmox,0.082689904,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.653798103,NA,NA,0.394979388,0.003472859,14228,1,14227
1414,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,loose,mcra,2.210674286,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,44.21348572,NA,NA,3.086536407,1.518928528,16513,31,16482
1415,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,loose,pmoa,28.42015266,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,568.4030762,NA,NA,31.43618774,25.41182899,14329,342,13987
1418,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,loose,mmox,0.992662609,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.85325241,NA,NA,1.670884609,0.528902173,14228,12,14216
1419,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,strict,mcra,0.498821527,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.976430893,NA,NA,0.97161454,0.211902067,16513,7,16506
1420,4F2,"PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,7/21/22,Qespi,,x,,Plate 4,14,F2,,,,,PIST,Outer,Wood,110a,F2,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.262812167,0,13413,0,13413
1434,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.229989588,0,15327,0,15327
1436,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.2678653,0,13160,0,13160
1437,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,strict,mcra,0.144636169,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.892723322,NA,NA,0.463332385,0.021911236,16269,2,16267
1438,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,loose,mcra,0.361623764,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,7.232475281,NA,NA,0.785950124,0.127134249,16269,5,16264
1440,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,loose,pmoa,0.076760545,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.535210848,NA,NA,0.366653532,0.003223842,15327,1,15326
1442,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.261816561,0,13464,0,13464
1443,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.261816561,0,13464,0,13464
1444,4F4,"QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,7/26/22,Qespi,,x,,Plate 4,30,F4,,,,,QURU,Outer,Wood,126a,F4,Plate 4,,NA,loose,mmox,0.268222958,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.364459038,NA,NA,0.711014032,0.063652717,13160,3,13157
1448,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.279771835,0,12600,0,12600
1449,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,loose,pmoa,0.583084702,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.66169357,NA,NA,1.192133665,0.228340417,12109,6,12103
1450,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.261719376,0,13469,0,13469
1451,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,loose,mcra,0.198912933,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.97825861,NA,NA,0.527259171,0.047205631,17745,3,17742
1452,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.279771835,0,12600,0,12600
1454,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,strict,mcra,0.066300578,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.326011539,NA,NA,0.316685259,0.002784549,17745,1,17744
1455,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,loose,mmox,0.349438041,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.988760948,NA,NA,0.824053705,0.105432004,13469,4,13465
1456,4F5,"QURU_RO11
Wood_Outer
Lab ID: 134a",100,7/22/22,Qespi,,x,,Plate 4,38,F5,,,,,QURU,Outer,Wood,134a,F5,Plate 4,,NA,strict,pmoa,0.097160727,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.943214536,NA,NA,0.464111954,0.004080588,12109,1,12108
1459,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.214914516,0,16402,0,16402
1462,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.379347265,0,9293,0,9293
1463,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.244541958,0,14415,0,14415
1464,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,loose,mcra_probe,0.379853815,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.597076416,NA,NA,1.007007599,0.090140879,9293,3,9290
1465,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,loose,mcra,0.358690977,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,7.173819542,NA,NA,0.779574931,0.126103297,16402,5,16397
1466,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,strict,pmoa,0.31293273,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.258654594,NA,NA,0.737950444,0.094418682,15040,4,15036
1467,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,loose,mmox,0.326502621,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.530052185,NA,NA,0.769956648,0.09851262,14415,4,14411
1468,4F6,"SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,7/27/22,Qespi,,x,,Plate 4,46,F6,,,,,SAAL,Outer,Wood,142a,F6,Plate 4,,NA,loose,pmoa,7.769654751,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,155.3930969,NA,NA,9.410345078,6.332956314,15040,99,14941
1471,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,strict,mmox,0.079013444,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.58026886,NA,NA,0.377416044,0.003318458,14890,1,14889
1472,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,loose,mcra_probe,0.176144719,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.522894382,NA,NA,0.564284623,0.02668423,13359,2,13357
1475,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,strict,mcra_probe,0.088069066,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.761381388,NA,NA,0.420677304,0.003698768,13359,1,13358
1476,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,loose,mmox,0.63225615,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.64512253,NA,NA,1.184098125,0.286211878,14890,8,14882
1477,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,loose,mcra,3.645568609,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,72.91136932,NA,NA,4.794011593,2.69756484,15191,47,15144
1478,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,strict,mcra,0.077447787,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.548955679,NA,NA,0.369936585,0.003252704,15191,1,15190
1479,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,strict,pmoa,2.057990551,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,41.15981293,NA,NA,2.978005886,1.350623727,14304,25,14279
1480,4F7,"TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,7/21/22,Cade,,x,,Plate 4,54,F7,,,,,TSCA,Outer,Wood,150a,F7,Plate 4,,NA,loose,pmoa,8.502157211,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,170.0431519,NA,NA,10.1452837,6.861323357,14304,103,14201
1481,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,strict,pmoa,0.081430733,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.628614664,NA,NA,0.388964027,0.003419977,14448,1,14447
1482,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,loose,mcra,0.998956144,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.97912216,NA,NA,1.597404003,0.572830915,17673,15,17658
1483,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.31678471,0,11128,0,11128
1484,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,loose,pmoa,0.733079612,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.66159248,NA,NA,1.328350425,0.349540532,14448,9,14439
1486,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.31678471,0,11128,0,11128
1487,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,loose,mmox,0.8216151,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,16.43230247,NA,NA,1.447577834,0.40901044,14324,10,14314
1488,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,strict,mcra,0.066570692,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.331413865,NA,NA,0.31797561,0.002795893,17673,1,17672
1489,4F8,"TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,7/21/22,Cade,,x,,Plate 4,62,F8,,,,,TSCA,Outer,Wood,158a,F8,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.246095687,0,14324,0,14324
1493,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,loose,mmox,0.765034854,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,15.30069733,NA,NA,1.347866178,0.380848676,15383,10,15373
1494,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.229152262,0,15383,0,15383
1496,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,loose,pmoa,1.433555007,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,28.67110062,NA,NA,2.206328154,0.866693735,14781,18,14763
1497,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,strict,mcra_probe,0.115822844,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.316456795,NA,NA,0.553272784,0.00486433,10158,1,10157
1500,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,loose,mcra,0.446127683,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.922554016,NA,NA,0.868957937,0.189519867,18463,7,18456
1501,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,loose,mcra_probe,0.115822844,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.316456795,NA,NA,0.553272784,0.00486433,10158,1,10157
1502,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.190921947,0,18463,0,18463
1503,4F9,"ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,7/25/22,Qespi,,x,,Plate 4,70,F9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,8c,F9,Plate 4,,NA,strict,pmoa,0.079596125,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.591922522,NA,NA,0.380199671,0.003342929,14781,1,14780
1506,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.214157149,0,16460,0,16460
1507,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,loose,mmox,0.425810069,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.516201019,NA,NA,0.925481737,0.149697244,13817,5,13812
1509,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,loose,pmoa,23.20889091,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,464.1778259,NA,NA,26.06105042,20.36362839,13054,255,12799
1510,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,strict,pmoa,12.503232,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,250.0646362,NA,NA,14.59121132,10.41895199,13054,138,12916
1512,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.255126894,0,13817,0,13817
1514,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,strict,mcra,0.480192065,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.603841782,NA,NA,0.981721818,0.188051879,14703,6,14697
1515,4G1,"PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,7/21/22,Qespi,,x,,Plate 4,7,G1,,,,,PIST,Outer,Wood,103a,G1,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.214157149,0,16460,0,16460
