tree_id,dbh,species_id,CO2_concentration,CH4_concentration,N2O_concentration,O2_concentration,CO2_best.flux_75cm,CO2_best.flux_RootCrowncm,CO2_best.flux_125cm,CO2_best.flux_200cm,CO2_best.flux_50cm,CH4_best.flux_75cm,CH4_best.flux_RootCrowncm,CH4_best.flux_125cm,CH4_best.flux_200cm,CH4_best.flux_50cm,Temp_Air_75cm,Temp_Air_RootCrowncm,Temp_Air_125cm,Temp_Air_200cm,Temp_Air_50cm,VWC_mean,ORP_mean,SoilTemp_mean,OrganicDepth_mean,MineralDepth_mean,outer_moisture_fresh_percent,inner_moisture_fresh_percent,middle_moisture_fresh_percent,outer_moisture_dry_percent,inner_moisture_dry_percent,middle_moisture_dry_percent,outer_density_final,inner_density_final,middle_density_final,ddpcr_mcra_Inner_loose,ddpcr_mcra_Inner_strict,ddpcr_mcra_Outer_loose,ddpcr_mcra_Outer_strict,ddpcr_mcra_probe_Inner_loose,ddpcr_mcra_probe_Inner_strict,ddpcr_mcra_probe_Mineral_loose,ddpcr_mcra_probe_Organic_loose,ddpcr_mcra_probe_Organic_strict,ddpcr_mcra_probe_Outer_loose,ddpcr_mcra_probe_Outer_strict,ddpcr_mmox_Inner_loose,ddpcr_mmox_Inner_strict,ddpcr_mmox_Mineral_loose,ddpcr_mmox_Mineral_strict,ddpcr_mmox_Organic_loose,ddpcr_mmox_Organic_strict,ddpcr_mmox_Outer_loose,ddpcr_mmox_Outer_strict,ddpcr_pmoa_Inner_loose,ddpcr_pmoa_Inner_strict,ddpcr_pmoa_Mineral_loose,ddpcr_pmoa_Mineral_strict,ddpcr_pmoa_Organic_loose,ddpcr_pmoa_Organic_strict,ddpcr_pmoa_Outer_loose,ddpcr_pmoa_Outer_strict,ddpcr_16s_arc_Outer_loose,ddpcr_16s_arc_Outer_strict,ddpcr_16s_bact_Outer_loose,ddpcr_16s_bact_Outer_strict,ddpcr_mcra_probe_Mineral_strict,ddpcr_16s_arc_Inner_loose,ddpcr_16s_arc_Inner_strict,ddpcr_16s_bact_Inner_loose,ddpcr_16s_bact_Inner_strict,plot,species
wpx22,NA,PIST,8952.59256558111,10.1505071169105,0.557874329824138,184878.674701986,NA,NA,4.1737840515944225,4.100277695840832,3.636063327437952,NA,NA,0.08431908595545522,0.03445417662426209,0.07742804086502539,NA,NA,21.8,21.8,22,31.991666666666667,276.25,17.675,0.5,17.5,68.61829241798826,70.24886877828055,NA,218.65697473174103,236.1216730038023,NA,0.2773787572619387,0.2777628053855274,NA,0.829522728919983,0.138213187456131,0.300695359706879,0,0.621222198009491,0.124218203127384,NA,NA,NA,0,0,1.01046562194824,0,NA,NA,NA,NA,0.632468581199646,0,0.0748605206608772,0,NA,NA,NA,NA,0.236468568444252,0.0788175836205482,1.07466661930084,0.165269449353218,13.4997329711914,11.3000373840332,NA,NA,NA,NA,NA,Lab,PIST
wpx3,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wpx4,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wpx5,66,PIST,94757.8024609792,0,1.40468635191968,56525.68622804,NA,NA,1.7231445119840176,2.185517788422653,3.2481172088569004,NA,NA,0.06275568188694726,0.04557746007084181,0.0432325780065706,NA,NA,25.4,25.4,25.4,26.791666666666668,289.5,17.975,1.375,15.75,NA,9.90721340915894,NA,NA,10.996677740863795,NA,NA,0.5779924260009938,NA,0.207863122224808,0,0.296041935682297,0.148011654615402,0.316587418317795,0.126624763011932,0.0684452131390572,0,0,0,0,0.773535847663879,0,48.3872566223145,3.53826022148132,2.58054637908936,0.128892973065376,0.330446064472198,0,0,0,1166.84216308594,182.27067565918,153.216567993164,12.9806318283081,0.751178443431854,0.0834405869245529,4.22464513778687,1.00886201858521,30.1519336700439,25.4688854217529,0,NA,NA,NA,NA,Lab,PIST
wpx6,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wpx7,NA,PIST,30282.284540887,10.680451463333,0.94166011284227,133171.96241455,NA,NA,1.7499733996885376,1.4415324250082855,1.5187941448080573,NA,NA,0.04570423292422806,0.04347473084293876,0.02807461500334777,NA,NA,26.5,26.5,26.5,24.35,318.75,18.2,0.75,13.625,59.12738781507857,72.42219722534684,NA,144.6626106194691,262.61046906866073,NA,0.34717950372418493,0.282467394899489,NA,0.552139222621918,0,2.42836427688599,0.499547719955444,0.315044462680817,0.126007676124573,0,0,0,0.0835650488734245,0,1.16539943218231,0,57.3213958740234,8.05066394805908,28.1241416931152,3.29166603088379,1.83758306503296,0,0,0,1612.12719726563,256.120697021484,765.977478027344,120.801582336426,3.78114628791809,1.49673676490784,236.279266357422,68.5798950195313,6859.31201171875,5669.193359375,0,NA,NA,NA,NA,Lab,PIST
yb cul8r,21.5,NA,NA,NA,NA,NA,NA,NA,3.757093814667014,3.194217478112111,3.794319617356382,NA,NA,1.249679157500562,0.6397532922730653,5.312505319213853,NA,NA,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb10,21,BEAL,886.214905533392,0,0.3330455945269,215653.269800692,NA,NA,1.9909617937974913,0.6259538803743228,2.8743235073115136,NA,NA,0.05398939408170334,0.03779551990818296,0.5244075795945615,NA,NA,17,17,17,40.03333333333333,139,15.675,17,14.5,40.32560434139123,46.02448004776594,50.47281323877069,67.5760582010582,85.26917404129793,101.90930787589498,0.5806807628661147,0.5207692555862774,0.455079648709461,NA,NA,0.258210271596909,0.0645472556352615,NA,NA,350.2203674,0,0,0.868120849132538,0.133515357971191,NA,NA,5.19687843322754,2.86707925796509,1.32903623580933,0.234426736831665,1.2976256608963,0.0864638686180115,NA,NA,151.483489990234,31.6488342285156,142.159942626953,38.1709632873535,0.500377357006073,0.166768819093704,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb11,21,BEAL,4833.91025753723,5509.38638599255,0.457736785716074,195320.253564285,NA,NA,1.325261060860304,1.32081685403855,1.5381451663498178,NA,NA,0.1608156834271179,0.16110143169256974,0.18052634097762543,NA,NA,20.3,20.3,20.3,36.583333333333336,241.25,15.7,8.75,13.5,35.3151542244077,43.22172537899445,NA,54.59571527297859,76.1237034191318,NA,0.5557176348328492,0.6807935614964497,NA,4.18684339523315,0.249543026089668,2.56631278991699,0.122078508138657,5.04002475738525,0,0,500.410186767578,253.163146972656,0.35035902261734,0.140131086111069,1.60853052139282,0,1.50568985939026,0,6.03400993347168,2.69560050964355,2.17864990234375,0,2.64261317253113,0.507734060287476,0.0711696967482567,0,758.2001953125,382.072998046875,4.14205980300903,0.421991676092148,NA,NA,NA,NA,NA,52.8172225952148,13.3408708572388,1063.38781738281,977.420288085938,Lowland,BEAL
yb11',20.5,BEAL,3993.07171060345,0,0.441741927866968,212056.246682488,NA,NA,2.848097989996215,2.8415810553200274,2.3159727236562904,NA,NA,0.645773581469576,0.37862950821541685,1.6833143077899533,NA,NA,20,20,20,44.916666666666664,143.25,15.85,11,19.75,39.02021606588939,35.49469727480199,NA,63.98877389931589,55.026014568158175,NA,0.547364588144795,0.5151159094025526,NA,1.11086046695709,0.347031235694885,0.487021744251251,0,5.74823904037476,0.0868853181600571,NA,NA,NA,0.259391605854034,0,1.19742572307587,0,NA,NA,NA,NA,0.716316699981689,0,2.01651906967163,0.167911306023598,NA,NA,NA,NA,2.04410433769226,0.44406846165657,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb12,23.5,BEAL,2060.70959056265,0,0.364624288613324,208892.911602739,NA,NA,3.1558114548124774,2.781668588995393,2.788117921904073,NA,NA,2.26114740163895,1.071490570977669,1.0416752160680014,NA,NA,19.6,19.6,19.6,44.916666666666664,143.25,15.85,11,19.75,34.95626151012891,42.73829087921118,NA,53.7427004070076,74.63677130044843,NA,0.5425639865999362,0.5352670722517509,NA,1.28069686889648,0.0752965286374092,0.332214325666428,0.0664353594183922,0.287212580442429,0.0957297384738922,NA,NA,NA,0.131258577108383,0,1.07165455818176,0,NA,NA,NA,NA,0.798123717308044,0,1.85467839241028,0.402942299842834,NA,NA,NA,NA,0.843348145484924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb13,22.5,BEAL,8314.32789806168,0,0.542616772872636,202866.701052565,NA,NA,2.2388089720132314,2.201659279748918,1.4479150922773116,NA,NA,0.8718996230000323,0.46345857586673295,6.171453503471621,NA,NA,19.3,19.3,19.3,44.916666666666664,143.25,15.85,11,19.75,35.08012633056497,42.51226953176814,NA,54.036036036036016,73.9501615136133,NA,0.5328667714793216,0.5373400592824854,NA,0.904094755649567,0.347646534442902,0.4346604347229,0.0620845183730125,0.248296588659286,0,1187.190308,1465.2109375,393.873962402344,0,0,0.961347341537476,0,27.0694103240967,15.6442785263062,29.7856578826904,16.0645847320557,0.738757014274597,0.0738548412919044,0.719431698322296,0.0799151286482811,904.376220703125,268.578186035156,2905.95385742188,1420.10693359375,1.723881483078,0.469899028539658,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb14,20.5,BEAL,9856.75693096176,0,0.666263994229777,191843.637354558,NA,NA,2.46304007518604,2.755373643833503,1.9008254832440403,NA,NA,0.07426404421932854,0.04435190426387678,1.615132669982869,NA,NA,20.2,20.2,20.2,50.6,191,15.375,10,21,45.09375,NA,NA,82.12862834376777,NA,NA,0.5060794148590096,NA,NA,NA,NA,0.0646785572171211,0,NA,NA,375.8474731,572.128479003906,145.352523803711,0.0654012635350227,0,NA,NA,28.9271011352539,17.1664161682129,18.6270866394043,9.69376850128174,1.06097590923309,0,NA,NA,908.99072265625,190.015365600586,1920.900390625,939.716979980469,0.236944824457169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb15,23.5,BEAL,2898.74983764835,189.160859862797,0.386589701479486,213146.210209465,NA,NA,1.6365886994169383,0.979197566124876,1.8320273590068328,NA,NA,0.15609130944221783,0.1009193698355351,0.09357961138089035,NA,NA,20,20,20,23.155555555555555,300.75,15.15,2.6666666666666665,12.375,45.22543988269794,52.07079328002875,42.58266309204647,82.56650493558641,108.64104967197753,74.16342412451361,0.5738639086724152,0.5122241848364288,0.5484792850079091,NA,NA,0.40200600028038,0.133986741304398,NA,NA,0.506799042,0,0,0.436411023139954,0.124672345817089,NA,NA,2.8200855255127,0.609175682067871,2.63295698165894,0.328797578811646,1.09235894680023,0,NA,NA,136.282791137695,21.5845642089844,277.807006835938,52.8459281921387,1.66285622119904,0.604403078556061,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb2,27,BEAL,620.625409717801,0,0.31089617283222,211070.335539472,NA,NA,1.368673468038622,1.644298574181938,1.3815520375656425,NA,NA,0.1628094479330196,0.07736817872942543,0.8700422129291258,NA,NA,17.1,17.1,17.1,49.641666666666666,140.75,15.65,10.125,NA,44.99999999999999,NA,NA,81.81818181818178,NA,NA,0.5048312584573464,NA,NA,1.92857193946838,0.167576462030411,0.943935692310333,0.145171597599983,0.515592038631439,0.0736421719193459,205.3475494,NA,NA,3.32242703437805,0.905186295509338,1.18679583072662,0,30.1070747375488,22.1409530639648,NA,NA,0.858299136161804,0,0.697902977466583,0.077524334192276,531.419311523438,197.051849365234,NA,NA,42.2550849914551,7.75688695907593,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb3,28,BEAL,862.169885612056,0,0.320191523270478,194429.544896443,NA,NA,1.8921019478021883,1.4381523940308678,1.5338027162748549,NA,NA,0.02702074523238655,0.02654616981605277,0.03959930421692276,NA,NA,24.4,24.4,24.4,13.266666666666667,303.5,18.1,8.625,14.875,39.69777189499228,34.260166585007354,NA,65.83135174684472,52.11477547978388,NA,0.524897772914856,0.5152965698251384,NA,2.08026123046875,0.166285589337349,0.620218873,0.056370024,1.25074279308319,0.0735363066196442,0,0,0,0.951067626476288,0.06790791451931,3.31892442703247,0,2.27400159835815,0.194742292165756,0.886096715927124,0.0590523555874825,2.040429592,0,1.68187391757965,0,234.712173461914,53.8337059020996,365.046020507813,50.8796463012695,0.573433578014374,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb4,31,BEAL,64913.9699130552,60019.2542758716,0.714366597768307,84049.5447863819,NA,NA,1.0340096253813382,0.8806215646405043,0.9401845173217565,NA,NA,0.28364898598023003,0.5133729635603725,0.2230941627456768,NA,NA,21,21,20.9,17.875,423,18,15.125,16.125,41.27218934911242,43.21920853712761,39.30911256700416,70.2770780856423,76.11589663273296,64.76938174681058,0.5717516439926774,0.4904294538227702,0.5546273213391235,6148.4716796875,4735.35205078125,2.613907337,0,7974.1484375,0.223260372877121,1.253819466,0,0,1.18404233455658,0.124579928815365,3.40512704849243,0.178971707820892,2.86388564109802,0.195043608546257,0.939512252807617,0.134170100092888,1.840939522,0,1.67326235771179,0.669019401073456,273.076232910156,36.0315628051758,147.861297607422,18.97633934021,13.1195001602173,1.00401437282562,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb5,31,BEAL,7883.99235068957,2338.21155434911,0.534925146490701,203489.879715603,NA,NA,1.3169478301726114,1.7457275707909363,1.9145230667161308,NA,NA,0.28304704206484343,0.2091756405688057,0.6134788735056307,NA,NA,25.5,25.5,25.5,43.983333333333334,288,14.9,7.833333333333333,17.75,37.951388888888886,48.06909560210464,43.4925546315993,61.16396194739786,92.5635633722042,76.9678302532512,0.5147204976397555,0.5022389336231227,0.5484792850079091,0.431890815496445,0.0719707906246185,0.207362399,0,1.0950573682785,0.168404042720795,29.61538124,1366.54675292969,493.435180664063,0.682486712932587,0.204704448580742,1.10053384304047,0.091671846807003,3.86173892021179,0.642743527889252,27.3665981292725,13.3637046813965,0.520842016,0,0.973738372325897,0,250.378448486328,7.72590684890747,1134.64428710938,645.142456054688,3.31145977973938,0.601390719413757,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
yb6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb7,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb8,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
yb9,25,BEAL,7295.19978686272,0,0.518730533626562,197341.485890242,NA,NA,1.9504639006334803,2.1473022899581906,2.573926470118081,NA,NA,0.5136858066805058,0.2526556344010476,2.8074333159707003,NA,NA,17,17,17,49.875,182,15.75,12,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2879866883158685,0.10798702016472796,0.380242616,0.063365228,471.35781860351597,9.34203815460204,NA,26.8102378845215,0.781794607639313,0.887854516506195,0.0633959621191025,0.0793922394514084,0,NA,NA,5.35897016525269,1.18877446651459,0.913599849,0.070251726,3.08621048927307,0.11660104990005485,NA,NA,371.496368408203,88.8964538574219,3.13579821586609,0.509909570217133,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
ybx1,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
ybyb,NA,BEAL,5931.90713273869,52.9625023412965,0.496126766431154,199971.91949211,NA,NA,2.229707319292605,0.405875956866604,2.2633841184480614,NA,NA,0.0451771697683178,0.0274551204806836,0.13403348817106334,NA,NA,25,25,24.6,8.558333333333334,345.75,18.05,10.75,19.125,32.67075491647282,50.10230654761904,38.534866853175835,48.523869346733655,100.41006523765144,62.693863789615655,0.6114046127532108,0.5151045457633441,0.615323430512146,187.845565795898,146.940811157227,2.959517717,0.125785366,1124.17822265625,0,0,0,0,0.995574712753296,0.265404224395752,0.792716562747955,0.0792476236820221,1.98122322559357,0,0.96624743938446,0,1.527974248,0.138824776,1.91729056835175,0,127.820198059082,28.8788223266602,202.229614257813,21.9043350219727,17.864875793457,4.85860919952393,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,BEAL
