"plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","material","core_type","lab_id","Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","Molecular.Weight.pg.µL.","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","analysis_type"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"pmoa","2.05799055099487",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",41.1598129272461,NA,NA,2.97800588607788,1.35062372684479,14304,25,14279,"strict"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"mcra","3.64556860923767",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",72.9113693237305,NA,NA,4.79401159286499,2.69756484031677,15191,47,15144,"loose"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"16s_bact","78.4185638427734",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1568.37133789063,NA,NA,83.451416015625,73.4071502685547,14531,937,13594,"loose"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"pmoa","8.50215721130371",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",170.043151855469,NA,NA,10.1452836990356,6.86132335662842,14304,103,14201,"loose"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"mcra_probe","0.0880690664052963",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.76138138771057,NA,NA,0.420677304267883,0.00369876809418201,13359,1,13358,"strict"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"16s_arc","4.05033302307129",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",81.0066604614258,NA,NA,5.23348426818848,3.0611400604248,15712,54,15658,"strict"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"mcra","0.0774477869272232",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.54895567893982,NA,NA,0.369936585426331,0.00325270416215062,15191,1,15190,"strict"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"mmox","0.0790134444832802",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.58026885986328,NA,NA,0.377416044473648,0.00331845763139427,14890,1,14889,"strict"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"mcra_probe","0.17614471912384",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",3.52289438247681,NA,NA,0.56428462266922,0.0266842301934958,13359,2,13357,"loose"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"16s_arc","14.8440637588501",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",296.881286621094,NA,NA,16.9187927246094,12.7729864120483,15712,197,15515,"loose"
"4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Wood","Outer","150a","F7","Plate 4","",NA,NA,"16s_bact","69.9677429199219",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1399.35485839844,NA,NA,74.7124786376953,65.242057800293,14531,839,13692,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"pmoa","0.733079612255096",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",14.6615924835205,NA,NA,1.32835042476654,0.349540531635284,14448,9,14439,"loose"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.246095687150955,0,14324,0,14324,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.316784709692001,0,11128,0,11128,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mcra","0.998956143856049",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",19.9791221618652,NA,NA,1.59740400314331,0.57283091545105,17673,15,17658,"loose"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"16s_arc","2.00188398361206",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",40.0376815795898,NA,NA,2.96409106254578,1.27489733695984,12940,22,12918,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"16s_arc","5.55907201766968",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",111.181442260742,NA,NA,7.08008527755737,4.27423334121704,12940,61,12879,"loose"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"16s_bact","6.23257827758789",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",124.651565551758,NA,NA,7.66829586029053,4.98921489715576,15898,84,15814,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"pmoa","0.0814307332038879",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.62861466407776,NA,NA,0.388964027166367,0.0034199773799628,14448,1,14447,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mcra","0.0665706917643547",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.33141386508942,NA,NA,0.317975610494614,0.0027958934661001,17673,1,17672,"strict"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mmox","0.821615099906921",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",16.4323024749756,NA,NA,1.44757783412933,0.40901044011116,14324,10,14314,"loose"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.316784709692001,0,11128,0,11128,"loose"
"4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Wood","Outer","158a","F8","Plate 4","",NA,NA,"16s_bact","6.67902851104736",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",133.58056640625,NA,NA,8.16216087341309,5.38843250274658,15898,90,15808,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.229152262210846,0,15383,0,15383,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mcra_probe","0.115822844207287",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.31645679473877,NA,NA,0.553272783756256,0.00486433040350676,10158,1,10157,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"pmoa","1.4335550069809",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",28.6711006164551,NA,NA,2.20632815361023,0.866693735122681,14781,18,14763,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mcra","0.446127682924271",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",8.92255401611328,NA,NA,0.868957936763763,0.189519867300987,18463,7,18456,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"16s_bact","190.925674438477",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3818.51342773438,NA,NA,199.556259155273,182.357925415039,12670,1898,10772,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"pmoa","0.0795961245894432",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.59192252159119,NA,NA,0.380199670791626,0.00334292906336486,14781,1,14780,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"16s_bact","2.4167058467865",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",48.3341178894043,NA,NA,3.47371506690979,1.59995460510254,12670,26,12644,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.190921947360039,0,18463,0,18463,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"16s_arc","0.384857416152954",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",7.69714832305908,NA,NA,0.836455643177032,0.135301515460014,15287,5,15282,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mmox","0.765034854412079",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",15.3006973266602,NA,NA,1.3478661775589,0.380848675966263,15383,10,15373,"loose"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"mcra_probe","0.115822844207287",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.31645679473877,NA,NA,0.553272783756256,0.00486433040350676,10158,1,10157,"strict"
"4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Wood","Inner","8c","F9","Plate 4","",NA,NA,"16s_arc","2.54238843917847",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",50.847770690918,NA,NA,3.51534199714661,1.76838159561157,15287,33,15254,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"pmoa","12.5032320022583",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",250.064636230469,NA,NA,14.5912113189697,10.4189519882202,13054,138,12916,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mmox","0.425810068845749",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",8.51620101928711,NA,NA,0.925481736660004,0.149697244167328,13817,5,13812,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.214157149195671,0,16460,0,16460,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mcra","0.880501925945282",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",17.6100387573242,NA,NA,1.51415050029755,0.454576879739761,14703,11,14692,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"16s_bact","5723.462890625",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",114469.2578125,NA,NA,5965.80126953125,5522.6181640625,14263,14153,110,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"16s_arc","68.1912231445313",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1363.82446289063,NA,NA,72.8800582885742,63.5209922790527,14490,816,13674,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"16s_bact","4876.33984375",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",97526.796875,NA,NA,5039.28564453125,4733.24169921875,14263,14037,226,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.255126893520355,0,13817,0,13817,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"pmoa","23.208890914917",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",464.177825927734,NA,NA,26.0610504150391,20.3636283874512,13054,255,12799,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.214157149195671,0,16460,0,16460,"loose"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"mcra","0.480192065238953",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",9.60384178161621,NA,NA,0.981721818447113,0.188051879405975,14703,6,14697,"strict"
"4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Wood","Outer","103a","G1","Plate 4","",NA,NA,"16s_arc","264.655059814453",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5293.10107421875,NA,NA,274.31591796875,255.072845458984,14490,2919,11571,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mcra_probe","0.08675716817379",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.73514342308044,NA,NA,0.414409965276718,0.00364367221482098,13561,1,13560,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mcra","1.02225601673126",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",20.4451198577881,NA,NA,1.65986323356628,0.573668360710144,16119,14,16105,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"16s_arc","1.21189856529236",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",24.2379722595215,NA,NA,1.93801951408386,0.694911479949951,14569,15,14554,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"16s_arc","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.241956785321236,0,14569,0,14569,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"pmoa","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.261952757835388,0,13457,0,13457,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.259943604469299,0,13561,0,13561,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"16s_bact","0.823570609092712",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",16.4714126586914,NA,NA,1.45102417469025,0.40998375415802,14290,10,14280,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mcra","0.0729888379573822",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.45977675914764,NA,NA,0.348635524511337,0.00306544010527432,16119,1,16118,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"pmoa","0.17486184835434",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3.49723696708679,NA,NA,0.560174286365509,0.0264899022877216,13457,2,13455,"loose"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"16s_bact","0.329359084367752",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",6.58718156814575,NA,NA,0.776693999767303,0.099374383687973,14290,4,14286,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.241261199116707,0,14611,0,14611,"strict"
"4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Wood","Inner","17c","G10","Plate 4","",NA,NA,"mmox","1.20841312408447",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",24.1682624816895,NA,NA,1.93244409561157,0.692913353443146,14611,15,14596,"loose"
